163312	P329399	CUSAS 3 1236
163313	P324641	CUSAS 3 0543
163314	P324746	CUSAS 3 1238
163315	P324148	CUSAS 3 0816
163316	P324160	CUSAS 3 1243
163318	P324605	CUSAS 3 0218
163319	P325013	CUSAS 3 0562
163320	P325014	CUSAS 3 1254
163321	P324227	CUSAS 3 1108
163322	P324229	CUSAS 3 1174
163323	P324045	CUSAS 3 1070
163324	P329460	CUSAS 3 1386
163325	P325890	CUSAS 3 1094
163326	P324042	CUSAS 3 1096
163327	P324043	CUSAS 3 1097
163328	P322452	CUSAS 3 1005
163329	P324050	CUSAS 3 1106
163330	P322609	CUSAS 3 1105
163331	P324743	CUSAS 3 1110
163332	P324748	CUSAS 3 0427
163333	P324903	CUSAS 3 1111
163334	P324721	CUSAS 3 1116
163335	P324220	CUSAS 3 1120
163336	P324398	CUSAS 3 1114
163337	P324392	CUSAS 3 1123
163338	P324035	CUSAS 3 1129
163339	P324202	CUSAS 3 1130
163340	P324207	CUSAS 3 1131
163341	P323793	CUSAS 3 0446
163342	P324465	CUSAS 3 1134
163343	P324193	CUSAS 3 0451
163344	P324209	CUSAS 3 1119
163345	P324466	CUSAS 3 1139
163346	P324054	CUSAS 3 1143
163347	P324379	CUSAS 3 1133
163348	P323836	CUSAS 3 1148
163349	P324055	CUSAS 3 1150
163350	P322659	CUSAS 3 0463
163351	P324032	CUSAS 3 1157
163352	P324461	CUSAS 3 0476
163353	P324069	CUSAS 3 1163
163354	P322562	CUSAS 3 0391
163355	P323428	CUSAS 3 0488
163356	P324544	CUSAS 3 0481
163357	P329423	CUSAS 3 1015
163358	P324732	CUSAS 3 0492
163359	P323724	CUSAS 3 1016
163360	P324445	CUSAS 3 0490
163361	P324478	CUSAS 3 0491
163362	P325046	CUSAS 3 1018
163363	P324481	CUSAS 3 0485
163364	P324468	CUSAS 3 1169
163365	P324479	CUSAS 3 0495
163366	P324359	CUSAS 3 0500
163367	P323726	CUSAS 3 0506
163368	P324749	CUSAS 3 0512
163369	P324702	CUSAS 3 0975
163370	P324197	CUSAS 3 1185
163371	P324766	CUSAS 3 1188
163372	P324185	CUSAS 3 1193
163373	P324448	CUSAS 3 0514
163374	P324333	CUSAS 3 1201
163375	P324449	CUSAS 3 0520
163376	P324192	CUSAS 3 1206
163377	P324772	CUSAS 3 0524
163378	P324187	CUSAS 3 1210
163379	P324467	CUSAS 3 0531
163380	P324450	CUSAS 3 0533
163381	P324469	CUSAS 3 0534
163382	P325894	CUSAS 3 1028
163383	P324475	CUSAS 3 1218
163384	P324476	CUSAS 3 1219
163385	P325031	CUSAS 3 0537
163386	P324327	CUSAS 3 1395
163387	P325022	CUSAS 3 1221
163388	P324451	CUSAS 3 0539
163389	P325019	CUSAS 3 1247
163390	P324063	CUSAS 3 1228
163391	P324062	CUSAS 3 1226
163392	P324176	CUSAS 3 1227
163393	P324065	CUSAS 3 1229
163394	P324177	CUSAS 3 1230
163395	P324328	CUSAS 3 1239
163396	P324067	CUSAS 3 1241
163397	P324068	CUSAS 3 1242
163398	P324178	CUSAS 3 1244
163399	P322465	CUSAS 3 0548
163400	P323806	CUSAS 3 0393
163401	P324751	CUSAS 3 0384
163402	P324752	CUSAS 3 0389
163403	P325029	CUSAS 3 0400
163404	P324444	CUSAS 3 0395
163405	P324754	CUSAS 3 0428
163406	P323234	CUSAS 3 0478
163407	P322611	CUSAS 3 0398
163408	P322621	CUSAS 3 0401
163409	P322610	CUSAS 3 0418
163410	P323794	CUSAS 3 0430
163411	P324441	CUSAS 3 0425
163412	P323222	CUSAS 3 1009
163413	P329449	CUSAS 3 0505
163414	P323841	CUSAS 3 0507
163415	P323796	CUSAS 3 0513
163416	P322600	CUSAS 3 1317
163417	P324127	CUSAS 3 0661
163418	P322599	CUSAS 3 1330
163419	P324723	CUSAS 3 1235
163420	P323236	CUSAS 3 0382
163421	P324047	CUSAS 3 1098
163422	P324116	CUSAS 3 0629
163423	P323676	CUSAS 3 1180
163424	P322466	CUSAS 3 0508
163425	P324904	CUSAS 3 1066
163426	P324485	CUSAS 3 1102
163427	P324471	CUSAS 3 1118
163428	P324891	CUSAS 3 1140
163429	P324905	CUSAS 3 1141
163430	P324036	CUSAS 3 1350
163431	P324315	CUSAS 3 1190
163432	P324071	CUSAS 3 1205
163433	P324180	CUSAS 3 1071
163434	P323669	CUSAS 3 0424
163435	P323668	CUSAS 3 0429
163436	P324738	CUSAS 3 0415
163437	P324484	CUSAS 3 0515
163438	P324033	CUSAS 3 1215
163439	P322423	CUSAS 3 1231
163440	P324066	CUSAS 3 1240
163441	P323808	CUSAS 3 1113
163442	P322622	CUSAS 3 0487
163443	P324487	CUSAS 3 1004
163444	P324183	CUSAS 3 1192
163445	P323434	CUSAS 3 0419
163446	P323789	CUSAS 3 0444
163447	P324777	CUSAS 3 0482
163448	P324491	CUSAS 3 0466
163449	P324058	CUSAS 3 1181
163450	P324488	CUSAS 3 1246
163451	P324436	CUSAS 3 1198
163452	P324437	CUSAS 3 0489
163453	P324780	CUSAS 3 0388
163454	P324385	CUSAS 3 1263
163455	P323851	CUSAS 3 1410
163456	P322406	CUSAS 3 0421
163457	P323727	CUSAS 3 0973
163458	P323791	CUSAS 3 0976
163459	P324767	CUSAS 3 0978
163460	P325027	CUSAS 3 0979
163461	P324558	CUSAS 3 1223
163462	P322451	CUSAS 3 1127
163463	P322597	CUSAS 3 1032
163464	P324167	CUSAS 3 1172
163465	P322424	CUSAS 3 1154
163466	P329425	CUSAS 3 1165
163467	P329424	CUSAS 3 1171
163468	P323226	CUSAS 3 0497
163469	P322418	CUSAS 3 1175
163470	P324184	CUSAS 3 1217
163471	P324498	CUSAS 3 0448
163472	P322551	CUSAS 3 1003
163473	P322409	CUSAS 3 1012
163474	P329411	CUSAS 3 0996
163475	P329417	CUSAS 3 1019
163476	P324893	CUSAS 3 1076
163477	P322425	CUSAS 3 1245
163478	P324506	CUSAS 3 1067
163479	P323782	CUSAS 3 1078
163480	P322557	CUSAS 3 1149
163481	P329459	CUSAS 3 1207
163482	P322550	CUSAS 3 1083
163483	P329458	CUSAS 3 1146
163484	P324705	CUSAS 3 1155
163485	P322524	CUSAS 3 1156
163486	P322413	CUSAS 3 1160
163487	P322416	CUSAS 3 1177
163488	P324505	CUSAS 3 1159
